Duration..in.seconds.,ResponseId,UserLanguage,Intro,animals,stress_number,response,not_conjunction,group_combined
416,R_6UWsOjaCE5hDzCP,EN,2,cd,003,no animal,not_or,NOT_or
233,R_70vPtOvoIs3gogx,EN,2,cd,003,no animal,not_or,NOT_or
318,R_5cpba9m1Uho4gmZ,EN,2,cd,003,no animal,not_or,NOT_or
249,R_1tqZrwBvxxThu61,EN,2,cd,003,no animal,not_or,NOT_or
386,R_3hCUAUJqFx16rSh,EN,2,cd,003,no animal,not_or,NOT_or
344,R_738ZJaqs1729qox,EN,2,cd,003,no animal,not_or,NOT_or
194,R_3KZ1SavjyHRbbjP,EN,2,cd,003,no animal,not_or,NOT_or
218,R_3qsqnuXJ6b2HfsP,EN,2,cd,003,no animal,not_or,NOT_or
264,R_5uJPrcfxEGnz2C5,EN,2,cd,003,no animal,not_or,NOT_or
252,R_3s0VYbowU8ATTbl,EN,2,cd,003,no animal,not_or,NOT_or
281,R_6fpXLqdJnuL5jZT,EN,2,cd,003,no animal,not_or,NOT_or
237,R_59iCamIhq6s2iYF,EN,2,cd,003,no animal,not_or,NOT_or
407,R_6nNLT5szpQNs5dT,EN,2,cd,003,no animal,not_or,NOT_or
248,R_18Hcl63BgHxyRI3,EN,2,cd,003,no animal,not_or,NOT_or
466,R_1uCD49oGmhk7Ths,EN,2,cd,003,no animal,not_or,NOT_or
380,R_71qeNM7h5xQlWH7,EN,2,cd,003,no animal,not_or,NOT_or
189,R_5UEqECzKq8Drddv,EN,2,cd,003,no animal,not_or,NOT_or
413,R_77dsUZz8bCpdSu0,EN,2,cd,003,no animal,not_or,NOT_or
274,R_5NgqfhhYog0gAyW,EN,2,cd,003,no animal,not_or,NOT_or
231,R_6QKrYtej36cGA8x,EN,2,cd,003,no animal,not_or,NOT_or
185,R_1qaexFVB8eoaBuF,EN,2,cd,003,no animal,not_or,NOT_or
443,R_3eDDOZ9fYGu2Ldo,EN,2,cd,003,no animal,not_or,NOT_or
173,R_7GVoq95bOLuCif6,EN,2,cd,003,no animal,not_or,NOT_or
160,R_6FKYNwbtqjDq3z2,EN,2,cd,003,no animal,not_or,NOT_or
195,R_3g0cHPEb0iTQnix,EN,2,cd,003,no animal,not_or,NOT_or
278,R_3EGdSLkwy1J739P,EN,2,cd,003,no animal,not_or,NOT_or
206,R_3TmKxB9lyG9cNU0,EN,2,cd,003,no animal,not_or,NOT_or
253,R_5fGM1p7FCPJ4kIt,EN,2,cd,003,"animal 1, animal 2, no animal",not_or,NOT_or
239,R_8XhUIxpHKeMgFST,EN,2,cd,003,no animal,not_or,NOT_or
177,R_2qwJEZkK4BSDoUD,EN,2,cd,003,no animal,not_or,NOT_or
239,R_8KJhF9Td1YDOLjF,EN,2,cd,003,no animal,not_or,NOT_or
450,R_89ZcYjXalz3z0DD,EN,2,cd,003,no animal,not_or,NOT_or
363,R_2m7SdeHZfnqMyQw,EN,2,cd,003,no animal,not_or,NOT_or
195,R_346lMDo7Q1W9Zkd,EN,2,cd,003,no animal,not_or,NOT_or
277,R_8X66YscKqlQRNxa,EN,2,cd,003,no animal,not_or,NOT_or
259,R_8e9UK73U5igLtEZ,EN,2,cd,003,no animal,not_or,NOT_or
187,R_2wyJYa0HbWmpabA,EN,2,cd,003,"animal 1, animal 2",not_or,NOT_or
275,R_8OiuFySI1hjFVit,EN,2,cd,003,no animal,not_or,NOT_or
298,R_2pJOVArPxdW5H8V,EN,2,cd,003,no animal,not_or,NOT_or
198,R_5GPwYtM8kC3HZtO,EN,2,cd,003,no animal,not_or,NOT_or
667,R_2DVbo41YIFPX3dI,EN,2,cd,003,no animal,not_or,NOT_or
214,R_8u2iWvfy4QzWcDf,EN,2,cd,003,no animal,not_or,NOT_or
618,R_8ICqd0WLmzeIdOx,EN,2,cd,003,no animal,not_or,NOT_or
221,R_8QFe50PkbyGIouX,EN,2,cd,003,no animal,not_or,NOT_or
243,R_2QFpTkZoMmEdAjt,EN,2,cd,003,no animal,not_or,NOT_or
256,R_8xfa81Ce2KefusF,EN,2,cd,003,no animal,not_or,NOT_or
161,R_7Tz7i4dFFAkpeXP,EN,2,ed,101,no animal,not_or,not_OR
283,R_5aFdegDN2q9tihQ,EN,2,ed,101,no animal,not_or,not_OR
267,R_5Fqw2dfbLaq6DN7,EN,2,ed,101,no animal,not_or,not_OR
310,R_5w1cbqE2ACIeSRm,EN,2,ed,101,no animal,not_or,not_OR
416,R_6UWsOjaCE5hDzCP,EN,2,ed,101,no animal,not_or,not_OR
233,R_70vPtOvoIs3gogx,EN,2,ed,101,no animal,not_or,not_OR
318,R_5cpba9m1Uho4gmZ,EN,2,ed,101,no animal,not_or,not_OR
249,R_1tqZrwBvxxThu61,EN,2,ed,101,no animal,not_or,not_OR
386,R_3hCUAUJqFx16rSh,EN,2,ed,101,no animal,not_or,not_OR
344,R_738ZJaqs1729qox,EN,2,ed,101,no animal,not_or,not_OR
194,R_3KZ1SavjyHRbbjP,EN,2,ed,101,no animal,not_or,not_OR
218,R_3qsqnuXJ6b2HfsP,EN,2,ed,101,"no animal, both animals",not_or,not_OR
264,R_5uJPrcfxEGnz2C5,EN,2,ed,101,no animal,not_or,not_OR
252,R_3s0VYbowU8ATTbl,EN,2,ed,101,no animal,not_or,not_OR
281,R_6fpXLqdJnuL5jZT,EN,2,ed,101,no animal,not_or,not_OR
237,R_59iCamIhq6s2iYF,EN,2,ed,101,no animal,not_or,not_OR
407,R_6nNLT5szpQNs5dT,EN,2,ed,101,"no animal, both animals",not_or,not_OR
248,R_18Hcl63BgHxyRI3,EN,2,ed,101,no animal,not_or,not_OR
466,R_1uCD49oGmhk7Ths,EN,2,ed,101,no animal,not_or,not_OR
380,R_71qeNM7h5xQlWH7,EN,2,ed,101,no animal,not_or,not_OR
189,R_5UEqECzKq8Drddv,EN,2,ed,101,no animal,not_or,not_OR
413,R_77dsUZz8bCpdSu0,EN,2,ed,101,no animal,not_or,not_OR
274,R_5NgqfhhYog0gAyW,EN,2,ed,101,no animal,not_or,not_OR
231,R_6QKrYtej36cGA8x,EN,2,ed,101,no animal,not_or,not_OR
185,R_1qaexFVB8eoaBuF,EN,2,ed,101,no animal,not_or,not_OR
443,R_3eDDOZ9fYGu2Ldo,EN,2,ed,101,no animal,not_or,not_OR
173,R_7GVoq95bOLuCif6,EN,2,ed,101,no animal,not_or,not_OR
160,R_6FKYNwbtqjDq3z2,EN,2,ed,101,no animal,not_or,not_OR
195,R_3g0cHPEb0iTQnix,EN,2,ed,101,no animal,not_or,not_OR
278,R_3EGdSLkwy1J739P,EN,2,ed,101,no animal,not_or,not_OR
206,R_3TmKxB9lyG9cNU0,EN,2,ed,101,no animal,not_or,not_OR
253,R_5fGM1p7FCPJ4kIt,EN,2,ed,101,"animal 1, animal 2, no animal",not_or,not_OR
239,R_8XhUIxpHKeMgFST,EN,2,ed,101,no animal,not_or,not_OR
177,R_2qwJEZkK4BSDoUD,EN,2,ed,101,no animal,not_or,not_OR
239,R_8KJhF9Td1YDOLjF,EN,2,ed,101,no animal,not_or,not_OR
450,R_89ZcYjXalz3z0DD,EN,2,ed,101,no animal,not_or,not_OR
363,R_2m7SdeHZfnqMyQw,EN,2,ed,101,no animal,not_or,not_OR
195,R_346lMDo7Q1W9Zkd,EN,2,ed,101,no animal,not_or,not_OR
277,R_8X66YscKqlQRNxa,EN,2,ed,101,no animal,not_or,not_OR
259,R_8e9UK73U5igLtEZ,EN,2,ed,101,no animal,not_or,not_OR
187,R_2wyJYa0HbWmpabA,EN,2,ed,101,"animal 1, animal 2",not_or,not_OR
275,R_8OiuFySI1hjFVit,EN,2,ed,101,no animal,not_or,not_OR
298,R_2pJOVArPxdW5H8V,EN,2,ed,101,no animal,not_or,not_OR
198,R_5GPwYtM8kC3HZtO,EN,2,ed,101,no animal,not_or,not_OR
667,R_2DVbo41YIFPX3dI,EN,2,ed,101,no animal,not_or,not_OR
214,R_8u2iWvfy4QzWcDf,EN,2,ed,101,no animal,not_or,not_OR
618,R_8ICqd0WLmzeIdOx,EN,2,ed,101,no animal,not_or,not_OR
221,R_8QFe50PkbyGIouX,EN,2,ed,101,no animal,not_or,not_OR
243,R_2QFpTkZoMmEdAjt,EN,2,ed,101,no animal,not_or,not_OR
256,R_8xfa81Ce2KefusF,EN,2,ed,101,no animal,not_or,not_OR
161,R_7Tz7i4dFFAkpeXP,EN,2,cb,101,no animal,not_and,not_AND
283,R_5aFdegDN2q9tihQ,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
267,R_5Fqw2dfbLaq6DN7,EN,2,cb,101,no animal,not_and,not_AND
310,R_5w1cbqE2ACIeSRm,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
416,R_6UWsOjaCE5hDzCP,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
233,R_70vPtOvoIs3gogx,EN,2,cb,101,no animal,not_and,not_AND
318,R_5cpba9m1Uho4gmZ,EN,2,cb,101,no animal,not_and,not_AND
249,R_1tqZrwBvxxThu61,EN,2,cb,101,no animal,not_and,not_AND
386,R_3hCUAUJqFx16rSh,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
344,R_738ZJaqs1729qox,EN,2,cb,101,no animal,not_and,not_AND
194,R_3KZ1SavjyHRbbjP,EN,2,cb,101,no animal,not_and,not_AND
218,R_3qsqnuXJ6b2HfsP,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
264,R_5uJPrcfxEGnz2C5,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
252,R_3s0VYbowU8ATTbl,EN,2,cb,101,no animal,not_and,not_AND
281,R_6fpXLqdJnuL5jZT,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
237,R_59iCamIhq6s2iYF,EN,2,cb,101,no animal,not_and,not_AND
407,R_6nNLT5szpQNs5dT,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
248,R_18Hcl63BgHxyRI3,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
466,R_1uCD49oGmhk7Ths,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
380,R_71qeNM7h5xQlWH7,EN,2,cb,101,no animal,not_and,not_AND
189,R_5UEqECzKq8Drddv,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
413,R_77dsUZz8bCpdSu0,EN,2,cb,101,no animal,not_and,not_AND
274,R_5NgqfhhYog0gAyW,EN,2,cb,101,no animal,not_and,not_AND
231,R_6QKrYtej36cGA8x,EN,2,cb,101,no animal,not_and,not_AND
185,R_1qaexFVB8eoaBuF,EN,2,cb,101,no animal,not_and,not_AND
443,R_3eDDOZ9fYGu2Ldo,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
173,R_7GVoq95bOLuCif6,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
160,R_6FKYNwbtqjDq3z2,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
195,R_3g0cHPEb0iTQnix,EN,2,cb,101,no animal,not_and,not_AND
278,R_3EGdSLkwy1J739P,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
206,R_3TmKxB9lyG9cNU0,EN,2,cb,101,no animal,not_and,not_AND
253,R_5fGM1p7FCPJ4kIt,EN,2,cb,101,no animal,not_and,not_AND
239,R_8XhUIxpHKeMgFST,EN,2,cb,101,no animal,not_and,not_AND
177,R_2qwJEZkK4BSDoUD,EN,2,cb,101,no animal,not_and,not_AND
239,R_8KJhF9Td1YDOLjF,EN,2,cb,101,no animal,not_and,not_AND
450,R_89ZcYjXalz3z0DD,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
363,R_2m7SdeHZfnqMyQw,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
195,R_346lMDo7Q1W9Zkd,EN,2,cb,101,no animal,not_and,not_AND
277,R_8X66YscKqlQRNxa,EN,2,cb,101,no animal,not_and,not_AND
259,R_8e9UK73U5igLtEZ,EN,2,cb,101,no animal,not_and,not_AND
187,R_2wyJYa0HbWmpabA,EN,2,cb,101,no animal,not_and,not_AND
275,R_8OiuFySI1hjFVit,EN,2,cb,101,no animal,not_and,not_AND
298,R_2pJOVArPxdW5H8V,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
198,R_5GPwYtM8kC3HZtO,EN,2,cb,101,no animal,not_and,not_AND
667,R_2DVbo41YIFPX3dI,EN,2,cb,101,no animal,not_and,not_AND
214,R_8u2iWvfy4QzWcDf,EN,2,cb,101,no animal,not_and,not_AND
618,R_8ICqd0WLmzeIdOx,EN,2,cb,101,no animal,not_and,not_AND
221,R_8QFe50PkbyGIouX,EN,2,cb,101,no animal,not_and,not_AND
243,R_2QFpTkZoMmEdAjt,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
256,R_8xfa81Ce2KefusF,EN,2,cb,101,"animal 1, animal 2, no animal",not_and,not_AND
161,R_7Tz7i4dFFAkpeXP,EN,2,cd,103,no animal,not_or,not_OR
283,R_5aFdegDN2q9tihQ,EN,2,cd,103,no animal,not_or,not_OR
267,R_5Fqw2dfbLaq6DN7,EN,2,cd,103,no animal,not_or,not_OR
310,R_5w1cbqE2ACIeSRm,EN,2,cd,103,no animal,not_or,not_OR
416,R_6UWsOjaCE5hDzCP,EN,2,cd,103,no animal,not_or,not_OR
233,R_70vPtOvoIs3gogx,EN,2,cd,103,no animal,not_or,not_OR
318,R_5cpba9m1Uho4gmZ,EN,2,cd,103,no animal,not_or,not_OR
249,R_1tqZrwBvxxThu61,EN,2,cd,103,no animal,not_or,not_OR
386,R_3hCUAUJqFx16rSh,EN,2,cd,103,no animal,not_or,not_OR
344,R_738ZJaqs1729qox,EN,2,cd,103,no animal,not_or,not_OR
194,R_3KZ1SavjyHRbbjP,EN,2,cd,103,no animal,not_or,not_OR
218,R_3qsqnuXJ6b2HfsP,EN,2,cd,103,"no animal, both animals",not_or,not_OR
264,R_5uJPrcfxEGnz2C5,EN,2,cd,103,no animal,not_or,not_OR
252,R_3s0VYbowU8ATTbl,EN,2,cd,103,no animal,not_or,not_OR
281,R_6fpXLqdJnuL5jZT,EN,2,cd,103,no animal,not_or,not_OR
237,R_59iCamIhq6s2iYF,EN,2,cd,103,no animal,not_or,not_OR
407,R_6nNLT5szpQNs5dT,EN,2,cd,103,no animal,not_or,not_OR
248,R_18Hcl63BgHxyRI3,EN,2,cd,103,no animal,not_or,not_OR
466,R_1uCD49oGmhk7Ths,EN,2,cd,103,no animal,not_or,not_OR
380,R_71qeNM7h5xQlWH7,EN,2,cd,103,no animal,not_or,not_OR
189,R_5UEqECzKq8Drddv,EN,2,cd,103,no animal,not_or,not_OR
413,R_77dsUZz8bCpdSu0,EN,2,cd,103,no animal,not_or,not_OR
274,R_5NgqfhhYog0gAyW,EN,2,cd,103,no animal,not_or,not_OR
231,R_6QKrYtej36cGA8x,EN,2,cd,103,no animal,not_or,not_OR
185,R_1qaexFVB8eoaBuF,EN,2,cd,103,no animal,not_or,not_OR
443,R_3eDDOZ9fYGu2Ldo,EN,2,cd,103,no animal,not_or,not_OR
173,R_7GVoq95bOLuCif6,EN,2,cd,103,no animal,not_or,not_OR
160,R_6FKYNwbtqjDq3z2,EN,2,cd,103,no animal,not_or,not_OR
195,R_3g0cHPEb0iTQnix,EN,2,cd,103,no animal,not_or,not_OR
278,R_3EGdSLkwy1J739P,EN,2,cd,103,no animal,not_or,not_OR
206,R_3TmKxB9lyG9cNU0,EN,2,cd,103,no animal,not_or,not_OR
253,R_5fGM1p7FCPJ4kIt,EN,2,cd,103,"animal 1, animal 2, no animal",not_or,not_OR
239,R_8XhUIxpHKeMgFST,EN,2,cd,103,no animal,not_or,not_OR
177,R_2qwJEZkK4BSDoUD,EN,2,cd,103,no animal,not_or,not_OR
239,R_8KJhF9Td1YDOLjF,EN,2,cd,103,no animal,not_or,not_OR
450,R_89ZcYjXalz3z0DD,EN,2,cd,103,no animal,not_or,not_OR
363,R_2m7SdeHZfnqMyQw,EN,2,cd,103,no animal,not_or,not_OR
195,R_346lMDo7Q1W9Zkd,EN,2,cd,103,no animal,not_or,not_OR
277,R_8X66YscKqlQRNxa,EN,2,cd,103,no animal,not_or,not_OR
259,R_8e9UK73U5igLtEZ,EN,2,cd,103,no animal,not_or,not_OR
187,R_2wyJYa0HbWmpabA,EN,2,cd,103,"animal 1, animal 2",not_or,not_OR
275,R_8OiuFySI1hjFVit,EN,2,cd,103,no animal,not_or,not_OR
298,R_2pJOVArPxdW5H8V,EN,2,cd,103,no animal,not_or,not_OR
198,R_5GPwYtM8kC3HZtO,EN,2,cd,103,no animal,not_or,not_OR
667,R_2DVbo41YIFPX3dI,EN,2,cd,103,no animal,not_or,not_OR
214,R_8u2iWvfy4QzWcDf,EN,2,cd,103,no animal,not_or,not_OR
618,R_8ICqd0WLmzeIdOx,EN,2,cd,103,no animal,not_or,not_OR
221,R_8QFe50PkbyGIouX,EN,2,cd,103,no animal,not_or,not_OR
243,R_2QFpTkZoMmEdAjt,EN,2,cd,103,no animal,not_or,not_OR
256,R_8xfa81Ce2KefusF,EN,2,cd,103,no animal,not_or,not_OR
161,R_7Tz7i4dFFAkpeXP,EN,2,ed,103,no animal,not_and,not_AND
283,R_5aFdegDN2q9tihQ,EN,2,ed,103,no animal,not_and,not_AND
267,R_5Fqw2dfbLaq6DN7,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
310,R_5w1cbqE2ACIeSRm,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
416,R_6UWsOjaCE5hDzCP,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
233,R_70vPtOvoIs3gogx,EN,2,ed,103,no animal,not_and,not_AND
318,R_5cpba9m1Uho4gmZ,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
249,R_1tqZrwBvxxThu61,EN,2,ed,103,no animal,not_and,not_AND
386,R_3hCUAUJqFx16rSh,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
344,R_738ZJaqs1729qox,EN,2,ed,103,no animal,not_and,not_AND
194,R_3KZ1SavjyHRbbjP,EN,2,ed,103,no animal,not_and,not_AND
218,R_3qsqnuXJ6b2HfsP,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
264,R_5uJPrcfxEGnz2C5,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
252,R_3s0VYbowU8ATTbl,EN,2,ed,103,no animal,not_and,not_AND
281,R_6fpXLqdJnuL5jZT,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
237,R_59iCamIhq6s2iYF,EN,2,ed,103,no animal,not_and,not_AND
407,R_6nNLT5szpQNs5dT,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
248,R_18Hcl63BgHxyRI3,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
466,R_1uCD49oGmhk7Ths,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
380,R_71qeNM7h5xQlWH7,EN,2,ed,103,no animal,not_and,not_AND
189,R_5UEqECzKq8Drddv,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
413,R_77dsUZz8bCpdSu0,EN,2,ed,103,no animal,not_and,not_AND
274,R_5NgqfhhYog0gAyW,EN,2,ed,103,no animal,not_and,not_AND
231,R_6QKrYtej36cGA8x,EN,2,ed,103,no animal,not_and,not_AND
185,R_1qaexFVB8eoaBuF,EN,2,ed,103,no animal,not_and,not_AND
443,R_3eDDOZ9fYGu2Ldo,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
173,R_7GVoq95bOLuCif6,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
160,R_6FKYNwbtqjDq3z2,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
195,R_3g0cHPEb0iTQnix,EN,2,ed,103,no animal,not_and,not_AND
278,R_3EGdSLkwy1J739P,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
206,R_3TmKxB9lyG9cNU0,EN,2,ed,103,no animal,not_and,not_AND
253,R_5fGM1p7FCPJ4kIt,EN,2,ed,103,no animal,not_and,not_AND
239,R_8XhUIxpHKeMgFST,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
177,R_2qwJEZkK4BSDoUD,EN,2,ed,103,no animal,not_and,not_AND
239,R_8KJhF9Td1YDOLjF,EN,2,ed,103,no animal,not_and,not_AND
450,R_89ZcYjXalz3z0DD,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
363,R_2m7SdeHZfnqMyQw,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
195,R_346lMDo7Q1W9Zkd,EN,2,ed,103,no animal,not_and,not_AND
277,R_8X66YscKqlQRNxa,EN,2,ed,103,no animal,not_and,not_AND
259,R_8e9UK73U5igLtEZ,EN,2,ed,103,no animal,not_and,not_AND
187,R_2wyJYa0HbWmpabA,EN,2,ed,103,no animal,not_and,not_AND
275,R_8OiuFySI1hjFVit,EN,2,ed,103,no animal,not_and,not_AND
298,R_2pJOVArPxdW5H8V,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
198,R_5GPwYtM8kC3HZtO,EN,2,ed,103,no animal,not_and,not_AND
667,R_2DVbo41YIFPX3dI,EN,2,ed,103,no animal,not_and,not_AND
214,R_8u2iWvfy4QzWcDf,EN,2,ed,103,no animal,not_and,not_AND
618,R_8ICqd0WLmzeIdOx,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
221,R_8QFe50PkbyGIouX,EN,2,ed,103,no animal,not_and,not_AND
243,R_2QFpTkZoMmEdAjt,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
256,R_8xfa81Ce2KefusF,EN,2,ed,103,"animal 1, animal 2, no animal",not_and,not_AND
161,R_7Tz7i4dFFAkpeXP,EN,2,dc,102,no animal,not_and,not_AND
283,R_5aFdegDN2q9tihQ,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
267,R_5Fqw2dfbLaq6DN7,EN,2,dc,102,no animal,not_and,not_AND
310,R_5w1cbqE2ACIeSRm,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
416,R_6UWsOjaCE5hDzCP,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
233,R_70vPtOvoIs3gogx,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
318,R_5cpba9m1Uho4gmZ,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
249,R_1tqZrwBvxxThu61,EN,2,dc,102,no animal,not_and,not_AND
386,R_3hCUAUJqFx16rSh,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
344,R_738ZJaqs1729qox,EN,2,dc,102,no animal,not_and,not_AND
194,R_3KZ1SavjyHRbbjP,EN,2,dc,102,no animal,not_and,not_AND
218,R_3qsqnuXJ6b2HfsP,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
264,R_5uJPrcfxEGnz2C5,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
252,R_3s0VYbowU8ATTbl,EN,2,dc,102,no animal,not_and,not_AND
281,R_6fpXLqdJnuL5jZT,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
237,R_59iCamIhq6s2iYF,EN,2,dc,102,no animal,not_and,not_AND
407,R_6nNLT5szpQNs5dT,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
248,R_18Hcl63BgHxyRI3,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
466,R_1uCD49oGmhk7Ths,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
380,R_71qeNM7h5xQlWH7,EN,2,dc,102,no animal,not_and,not_AND
189,R_5UEqECzKq8Drddv,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
413,R_77dsUZz8bCpdSu0,EN,2,dc,102,no animal,not_and,not_AND
274,R_5NgqfhhYog0gAyW,EN,2,dc,102,no animal,not_and,not_AND
231,R_6QKrYtej36cGA8x,EN,2,dc,102,no animal,not_and,not_AND
185,R_1qaexFVB8eoaBuF,EN,2,dc,102,no animal,not_and,not_AND
443,R_3eDDOZ9fYGu2Ldo,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
173,R_7GVoq95bOLuCif6,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
160,R_6FKYNwbtqjDq3z2,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
195,R_3g0cHPEb0iTQnix,EN,2,dc,102,no animal,not_and,not_AND
278,R_3EGdSLkwy1J739P,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
206,R_3TmKxB9lyG9cNU0,EN,2,dc,102,no animal,not_and,not_AND
253,R_5fGM1p7FCPJ4kIt,EN,2,dc,102,no animal,not_and,not_AND
239,R_8XhUIxpHKeMgFST,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
177,R_2qwJEZkK4BSDoUD,EN,2,dc,102,no animal,not_and,not_AND
239,R_8KJhF9Td1YDOLjF,EN,2,dc,102,no animal,not_and,not_AND
450,R_89ZcYjXalz3z0DD,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
363,R_2m7SdeHZfnqMyQw,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
195,R_346lMDo7Q1W9Zkd,EN,2,dc,102,no animal,not_and,not_AND
277,R_8X66YscKqlQRNxa,EN,2,dc,102,no animal,not_and,not_AND
259,R_8e9UK73U5igLtEZ,EN,2,dc,102,no animal,not_and,not_AND
187,R_2wyJYa0HbWmpabA,EN,2,dc,102,no animal,not_and,not_AND
275,R_8OiuFySI1hjFVit,EN,2,dc,102,no animal,not_and,not_AND
298,R_2pJOVArPxdW5H8V,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
198,R_5GPwYtM8kC3HZtO,EN,2,dc,102,no animal,not_and,not_AND
667,R_2DVbo41YIFPX3dI,EN,2,dc,102,no animal,not_and,not_AND
214,R_8u2iWvfy4QzWcDf,EN,2,dc,102,no animal,not_and,not_AND
618,R_8ICqd0WLmzeIdOx,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
221,R_8QFe50PkbyGIouX,EN,2,dc,102,no animal,not_and,not_AND
243,R_2QFpTkZoMmEdAjt,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
256,R_8xfa81Ce2KefusF,EN,2,dc,102,"animal 1, animal 2, no animal",not_and,not_AND
