"Duration..in.seconds.","ResponseId","UserLanguage","Intro","question","response"
195,"R_2fdWQanX1pl1b4n","EN",2,"Control_onlycat_5","animal 2"
183,"R_8ezYVAzp64I4rIV","EN",2,"Control_onlycat_5","animal 2"
180,"R_8lhqK7d1iKwmCnD","EN",2,"Control_onlycat_5","animal 2"
414,"R_88lht4oeb59iqt3","EN",2,"Control_onlycat_5","animal 2"
247,"R_8NU2JEGbHBi930Q","EN",2,"Control_onlycat_5","animal 2"
193,"R_2KGBgVgLsm0N18o","EN",2,"Control_onlycat_5","animal 2"
198,"R_8ikwkjYy1byvVPD","EN",2,"Control_onlycat_5","animal 2"
226,"R_2Hvij4XhanxU8nX","EN",2,"Control_onlycat_5","animal 2"
251,"R_8F20dS76Lo1wVbP","EN",2,"Control_onlycat_5","animal 2"
267,"R_2hyl0d27Ev31kiX","EN",2,"Control_onlycat_5","animal 2"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"Control_onlycat_5","animal 2"
432,"R_2erglBCyQFxUbPa","EN",2,"Control_onlycat_5","animal 2"
550,"R_2GNgZkcD0YUfAly","EN",2,"Control_onlycat_5","animal 2"
212,"R_21aurcddCGXhwRL","EN",2,"Control_onlycat_5","animal 2"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"Control_onlycat_5","animal 2"
324,"R_2pb9bMCjdvUvfLl","EN",2,"Control_onlycat_5","animal 2"
484,"R_2pJKulMu5ZsmNa9","EN",2,"Control_onlycat_5","animal 2"
366,"R_83QfWH15ECtpHtn","EN",2,"Control_onlycat_5","animal 2"
185,"R_8QMNAXJREvAIiKm","EN",2,"Control_onlycat_5","animal 2"
236,"R_2dKSKVODQtY2Idf","EN",2,"Control_onlycat_5","animal 2"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"Control_onlycat_5","animal 2"
245,"R_20dugN2iuMpKeIm","EN",2,"Control_onlycat_5","animal 2"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"Control_onlycat_5","animal 2"
254,"R_2g5whwGbLXRQMAj","EN",2,"Control_onlycat_5","animal 2"
148,"R_2pfODLecwOz59n8","EN",2,"Control_onlycat_5","animal 2"
281,"R_8ksOgEe2JwPKVrz","EN",2,"Control_onlycat_5","animal 2"
271,"R_3rv9frRrx2rAQLH","EN",2,"not_and_dc_002","no animal"
285,"R_8r0VyWgHhTuCiTy","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
236,"R_8PhV3Nn3G0NQ12y","EN",2,"not_and_dc_002","no animal"
198,"R_3Jf78X65eCrskU1","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
153,"R_8lzQSa6Jvtnw4YE","EN",2,"not_and_dc_002","no animal"
350,"R_2rp6JZMqWaVklEo","EN",2,"not_and_dc_002","no animal"
261,"R_2gcgJrwplmAeKRU","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
208,"R_7pzcebdRwthZ2u9","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
725,"R_8imUim5uwjgIKDb","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
241,"R_88Oi0uMzQSTiIDn","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
176,"R_20eL2uCiIrJVMFv","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
191,"R_30mXK5oBRsn4jYJ","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
215,"R_2PAyOi11Jmp7KMV","EN",2,"not_and_dc_002","no animal"
248,"R_2Kv9fac9EftO7rx","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
249,"R_23gwsVQjIfsw8As","EN",2,"not_and_dc_002","animal 1, animal 2"
291,"R_8YE8nsUHTduv3oO","EN",2,"not_and_dc_002","no animal"
225,"R_8CHoZqVKZRPKJCc","EN",2,"not_and_dc_002","no animal"
162,"R_2PE8qZ7SuasftPX","EN",2,"not_and_dc_002","no animal"
185,"R_8o0YcX0CcRqwK1Z","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
215,"R_8QFjEfrJXO0aSGR","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
566,"R_20uXATnasWZhaXn","EN",2,"not_and_dc_002","no animal"
221,"R_84xa6p7gb4a7JpA","EN",2,"not_and_dc_002","no animal"
1598,"R_8whf7RUi0jGz2KZ","EN",2,"not_and_dc_002","no animal"
257,"R_85vwPWueXX5lc2k","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
195,"R_2fdWQanX1pl1b4n","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
183,"R_8ezYVAzp64I4rIV","EN",2,"not_and_dc_002","no animal"
180,"R_8lhqK7d1iKwmCnD","EN",2,"not_and_dc_002","no animal"
414,"R_88lht4oeb59iqt3","EN",2,"not_and_dc_002","no animal"
247,"R_8NU2JEGbHBi930Q","EN",2,"not_and_dc_002","no animal"
193,"R_2KGBgVgLsm0N18o","EN",2,"not_and_dc_002","no animal"
198,"R_8ikwkjYy1byvVPD","EN",2,"not_and_dc_002","no animal"
226,"R_2Hvij4XhanxU8nX","EN",2,"not_and_dc_002","no animal"
251,"R_8F20dS76Lo1wVbP","EN",2,"not_and_dc_002","no animal"
267,"R_2hyl0d27Ev31kiX","EN",2,"not_and_dc_002","no animal"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
432,"R_2erglBCyQFxUbPa","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
550,"R_2GNgZkcD0YUfAly","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
212,"R_21aurcddCGXhwRL","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"not_and_dc_002","animal 1, animal 2"
324,"R_2pb9bMCjdvUvfLl","EN",2,"not_and_dc_002","no animal"
484,"R_2pJKulMu5ZsmNa9","EN",2,"not_and_dc_002","no animal"
366,"R_83QfWH15ECtpHtn","EN",2,"not_and_dc_002","no animal"
185,"R_8QMNAXJREvAIiKm","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
236,"R_2dKSKVODQtY2Idf","EN",2,"not_and_dc_002","no animal"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"not_and_dc_002","no animal"
245,"R_20dugN2iuMpKeIm","EN",2,"not_and_dc_002","no animal"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
254,"R_2g5whwGbLXRQMAj","EN",2,"not_and_dc_002","no animal"
148,"R_2pfODLecwOz59n8","EN",2,"not_and_dc_002","no animal"
281,"R_8ksOgEe2JwPKVrz","EN",2,"not_and_dc_002","animal 1, animal 2, no animal"
271,"R_3rv9frRrx2rAQLH","EN",2,"Control_twoanimals_6","both animals"
285,"R_8r0VyWgHhTuCiTy","EN",2,"Control_twoanimals_6","both animals"
236,"R_8PhV3Nn3G0NQ12y","EN",2,"Control_twoanimals_6","both animals"
198,"R_3Jf78X65eCrskU1","EN",2,"Control_twoanimals_6","both animals"
153,"R_8lzQSa6Jvtnw4YE","EN",2,"Control_twoanimals_6","both animals"
350,"R_2rp6JZMqWaVklEo","EN",2,"Control_twoanimals_6","both animals"
261,"R_2gcgJrwplmAeKRU","EN",2,"Control_twoanimals_6","both animals"
208,"R_7pzcebdRwthZ2u9","EN",2,"Control_twoanimals_6","both animals"
725,"R_8imUim5uwjgIKDb","EN",2,"Control_twoanimals_6","both animals"
241,"R_88Oi0uMzQSTiIDn","EN",2,"Control_twoanimals_6","both animals"
176,"R_20eL2uCiIrJVMFv","EN",2,"Control_twoanimals_6","both animals"
191,"R_30mXK5oBRsn4jYJ","EN",2,"Control_twoanimals_6","both animals"
215,"R_2PAyOi11Jmp7KMV","EN",2,"Control_twoanimals_6","both animals"
248,"R_2Kv9fac9EftO7rx","EN",2,"Control_twoanimals_6","both animals"
249,"R_23gwsVQjIfsw8As","EN",2,"Control_twoanimals_6","both animals"
291,"R_8YE8nsUHTduv3oO","EN",2,"Control_twoanimals_6","both animals"
225,"R_8CHoZqVKZRPKJCc","EN",2,"Control_twoanimals_6","both animals"
162,"R_2PE8qZ7SuasftPX","EN",2,"Control_twoanimals_6","both animals"
185,"R_8o0YcX0CcRqwK1Z","EN",2,"Control_twoanimals_6","both animals"
215,"R_8QFjEfrJXO0aSGR","EN",2,"Control_twoanimals_6","both animals"
566,"R_20uXATnasWZhaXn","EN",2,"Control_twoanimals_6","both animals"
221,"R_84xa6p7gb4a7JpA","EN",2,"Control_twoanimals_6","both animals"
1598,"R_8whf7RUi0jGz2KZ","EN",2,"Control_twoanimals_6","both animals"
257,"R_85vwPWueXX5lc2k","EN",2,"Control_twoanimals_6","both animals"
195,"R_2fdWQanX1pl1b4n","EN",2,"Control_twoanimals_6","both animals"
183,"R_8ezYVAzp64I4rIV","EN",2,"Control_twoanimals_6","both animals"
180,"R_8lhqK7d1iKwmCnD","EN",2,"Control_twoanimals_6","both animals"
414,"R_88lht4oeb59iqt3","EN",2,"Control_twoanimals_6","both animals"
247,"R_8NU2JEGbHBi930Q","EN",2,"Control_twoanimals_6","both animals"
193,"R_2KGBgVgLsm0N18o","EN",2,"Control_twoanimals_6","both animals"
198,"R_8ikwkjYy1byvVPD","EN",2,"Control_twoanimals_6","both animals"
226,"R_2Hvij4XhanxU8nX","EN",2,"Control_twoanimals_6","both animals"
251,"R_8F20dS76Lo1wVbP","EN",2,"Control_twoanimals_6","both animals"
267,"R_2hyl0d27Ev31kiX","EN",2,"Control_twoanimals_6","both animals"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"Control_twoanimals_6","both animals"
432,"R_2erglBCyQFxUbPa","EN",2,"Control_twoanimals_6","both animals"
550,"R_2GNgZkcD0YUfAly","EN",2,"Control_twoanimals_6","both animals"
212,"R_21aurcddCGXhwRL","EN",2,"Control_twoanimals_6","both animals"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"Control_twoanimals_6","both animals"
324,"R_2pb9bMCjdvUvfLl","EN",2,"Control_twoanimals_6","both animals"
484,"R_2pJKulMu5ZsmNa9","EN",2,"Control_twoanimals_6","both animals"
366,"R_83QfWH15ECtpHtn","EN",2,"Control_twoanimals_6","both animals"
185,"R_8QMNAXJREvAIiKm","EN",2,"Control_twoanimals_6","both animals"
236,"R_2dKSKVODQtY2Idf","EN",2,"Control_twoanimals_6","both animals"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"Control_twoanimals_6","both animals"
245,"R_20dugN2iuMpKeIm","EN",2,"Control_twoanimals_6","both animals"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"Control_twoanimals_6","both animals"
254,"R_2g5whwGbLXRQMAj","EN",2,"Control_twoanimals_6","both animals"
148,"R_2pfODLecwOz59n8","EN",2,"Control_twoanimals_6","both animals"
281,"R_8ksOgEe2JwPKVrz","EN",2,"Control_twoanimals_6","both animals"
271,"R_3rv9frRrx2rAQLH","EN",2,"not_and_ed_003","no animal"
285,"R_8r0VyWgHhTuCiTy","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
236,"R_8PhV3Nn3G0NQ12y","EN",2,"not_and_ed_003","no animal"
198,"R_3Jf78X65eCrskU1","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
153,"R_8lzQSa6Jvtnw4YE","EN",2,"not_and_ed_003","no animal"
350,"R_2rp6JZMqWaVklEo","EN",2,"not_and_ed_003","no animal"
261,"R_2gcgJrwplmAeKRU","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
208,"R_7pzcebdRwthZ2u9","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
725,"R_8imUim5uwjgIKDb","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
241,"R_88Oi0uMzQSTiIDn","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
176,"R_20eL2uCiIrJVMFv","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
191,"R_30mXK5oBRsn4jYJ","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
215,"R_2PAyOi11Jmp7KMV","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
248,"R_2Kv9fac9EftO7rx","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
249,"R_23gwsVQjIfsw8As","EN",2,"not_and_ed_003","animal 1, animal 2"
291,"R_8YE8nsUHTduv3oO","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
225,"R_8CHoZqVKZRPKJCc","EN",2,"not_and_ed_003","no animal"
162,"R_2PE8qZ7SuasftPX","EN",2,"not_and_ed_003","no animal"
185,"R_8o0YcX0CcRqwK1Z","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
215,"R_8QFjEfrJXO0aSGR","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
566,"R_20uXATnasWZhaXn","EN",2,"not_and_ed_003","no animal"
221,"R_84xa6p7gb4a7JpA","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
1598,"R_8whf7RUi0jGz2KZ","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
257,"R_85vwPWueXX5lc2k","EN",2,"not_and_ed_003","no animal"
195,"R_2fdWQanX1pl1b4n","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
183,"R_8ezYVAzp64I4rIV","EN",2,"not_and_ed_003","no animal"
180,"R_8lhqK7d1iKwmCnD","EN",2,"not_and_ed_003","no animal"
414,"R_88lht4oeb59iqt3","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
247,"R_8NU2JEGbHBi930Q","EN",2,"not_and_ed_003","no animal"
193,"R_2KGBgVgLsm0N18o","EN",2,"not_and_ed_003","no animal"
198,"R_8ikwkjYy1byvVPD","EN",2,"not_and_ed_003","no animal"
226,"R_2Hvij4XhanxU8nX","EN",2,"not_and_ed_003","no animal"
251,"R_8F20dS76Lo1wVbP","EN",2,"not_and_ed_003","no animal"
267,"R_2hyl0d27Ev31kiX","EN",2,"not_and_ed_003","no animal"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
432,"R_2erglBCyQFxUbPa","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
550,"R_2GNgZkcD0YUfAly","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
212,"R_21aurcddCGXhwRL","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"not_and_ed_003","animal 1, animal 2"
324,"R_2pb9bMCjdvUvfLl","EN",2,"not_and_ed_003","no animal"
484,"R_2pJKulMu5ZsmNa9","EN",2,"not_and_ed_003","no animal"
366,"R_83QfWH15ECtpHtn","EN",2,"not_and_ed_003","no animal"
185,"R_8QMNAXJREvAIiKm","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
236,"R_2dKSKVODQtY2Idf","EN",2,"not_and_ed_003","no animal"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"not_and_ed_003","no animal"
245,"R_20dugN2iuMpKeIm","EN",2,"not_and_ed_003","no animal"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
254,"R_2g5whwGbLXRQMAj","EN",2,"not_and_ed_003","no animal"
148,"R_2pfODLecwOz59n8","EN",2,"not_and_ed_003","no animal"
281,"R_8ksOgEe2JwPKVrz","EN",2,"not_and_ed_003","animal 1, animal 2, no animal"
271,"R_3rv9frRrx2rAQLH","EN",2,"Control_hascatdog_7","both animals"
285,"R_8r0VyWgHhTuCiTy","EN",2,"Control_hascatdog_7","both animals"
236,"R_8PhV3Nn3G0NQ12y","EN",2,"Control_hascatdog_7","both animals"
198,"R_3Jf78X65eCrskU1","EN",2,"Control_hascatdog_7","both animals"
153,"R_8lzQSa6Jvtnw4YE","EN",2,"Control_hascatdog_7","both animals"
350,"R_2rp6JZMqWaVklEo","EN",2,"Control_hascatdog_7","both animals"
261,"R_2gcgJrwplmAeKRU","EN",2,"Control_hascatdog_7","both animals"
208,"R_7pzcebdRwthZ2u9","EN",2,"Control_hascatdog_7","both animals"
725,"R_8imUim5uwjgIKDb","EN",2,"Control_hascatdog_7","both animals"
241,"R_88Oi0uMzQSTiIDn","EN",2,"Control_hascatdog_7","both animals"
176,"R_20eL2uCiIrJVMFv","EN",2,"Control_hascatdog_7","both animals"
191,"R_30mXK5oBRsn4jYJ","EN",2,"Control_hascatdog_7","both animals"
215,"R_2PAyOi11Jmp7KMV","EN",2,"Control_hascatdog_7","both animals"
248,"R_2Kv9fac9EftO7rx","EN",2,"Control_hascatdog_7","both animals"
249,"R_23gwsVQjIfsw8As","EN",2,"Control_hascatdog_7","both animals"
291,"R_8YE8nsUHTduv3oO","EN",2,"Control_hascatdog_7","both animals"
225,"R_8CHoZqVKZRPKJCc","EN",2,"Control_hascatdog_7","both animals"
162,"R_2PE8qZ7SuasftPX","EN",2,"Control_hascatdog_7","both animals"
185,"R_8o0YcX0CcRqwK1Z","EN",2,"Control_hascatdog_7","both animals"
215,"R_8QFjEfrJXO0aSGR","EN",2,"Control_hascatdog_7","both animals"
566,"R_20uXATnasWZhaXn","EN",2,"Control_hascatdog_7","both animals"
221,"R_84xa6p7gb4a7JpA","EN",2,"Control_hascatdog_7","both animals"
1598,"R_8whf7RUi0jGz2KZ","EN",2,"Control_hascatdog_7","both animals"
257,"R_85vwPWueXX5lc2k","EN",2,"Control_hascatdog_7","both animals"
195,"R_2fdWQanX1pl1b4n","EN",2,"Control_hascatdog_7","both animals"
183,"R_8ezYVAzp64I4rIV","EN",2,"Control_hascatdog_7","both animals"
180,"R_8lhqK7d1iKwmCnD","EN",2,"Control_hascatdog_7","both animals"
414,"R_88lht4oeb59iqt3","EN",2,"Control_hascatdog_7","both animals"
247,"R_8NU2JEGbHBi930Q","EN",2,"Control_hascatdog_7","both animals"
193,"R_2KGBgVgLsm0N18o","EN",2,"Control_hascatdog_7","both animals"
198,"R_8ikwkjYy1byvVPD","EN",2,"Control_hascatdog_7","both animals"
226,"R_2Hvij4XhanxU8nX","EN",2,"Control_hascatdog_7","both animals"
251,"R_8F20dS76Lo1wVbP","EN",2,"Control_hascatdog_7","both animals"
267,"R_2hyl0d27Ev31kiX","EN",2,"Control_hascatdog_7","both animals"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"Control_hascatdog_7","both animals"
432,"R_2erglBCyQFxUbPa","EN",2,"Control_hascatdog_7","both animals"
550,"R_2GNgZkcD0YUfAly","EN",2,"Control_hascatdog_7","both animals"
212,"R_21aurcddCGXhwRL","EN",2,"Control_hascatdog_7","both animals"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"Control_hascatdog_7","both animals"
324,"R_2pb9bMCjdvUvfLl","EN",2,"Control_hascatdog_7","both animals"
484,"R_2pJKulMu5ZsmNa9","EN",2,"Control_hascatdog_7","both animals"
366,"R_83QfWH15ECtpHtn","EN",2,"Control_hascatdog_7","both animals"
185,"R_8QMNAXJREvAIiKm","EN",2,"Control_hascatdog_7","both animals"
236,"R_2dKSKVODQtY2Idf","EN",2,"Control_hascatdog_7","both animals"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"Control_hascatdog_7","both animals"
245,"R_20dugN2iuMpKeIm","EN",2,"Control_hascatdog_7","both animals"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"Control_hascatdog_7","both animals"
254,"R_2g5whwGbLXRQMAj","EN",2,"Control_hascatdog_7","both animals"
148,"R_2pfODLecwOz59n8","EN",2,"Control_hascatdog_7","both animals"
281,"R_8ksOgEe2JwPKVrz","EN",2,"Control_hascatdog_7","both animals"
271,"R_3rv9frRrx2rAQLH","EN",2,"not_or_cb_002","no animal"
285,"R_8r0VyWgHhTuCiTy","EN",2,"not_or_cb_002","no animal"
236,"R_8PhV3Nn3G0NQ12y","EN",2,"not_or_cb_002","no animal"
198,"R_3Jf78X65eCrskU1","EN",2,"not_or_cb_002","no animal"
153,"R_8lzQSa6Jvtnw4YE","EN",2,"not_or_cb_002","no animal"
350,"R_2rp6JZMqWaVklEo","EN",2,"not_or_cb_002","no animal"
261,"R_2gcgJrwplmAeKRU","EN",2,"not_or_cb_002","no animal"
208,"R_7pzcebdRwthZ2u9","EN",2,"not_or_cb_002","no animal"
725,"R_8imUim5uwjgIKDb","EN",2,"not_or_cb_002","no animal"
241,"R_88Oi0uMzQSTiIDn","EN",2,"not_or_cb_002","no animal"
176,"R_20eL2uCiIrJVMFv","EN",2,"not_or_cb_002","no animal"
191,"R_30mXK5oBRsn4jYJ","EN",2,"not_or_cb_002","no animal"
215,"R_2PAyOi11Jmp7KMV","EN",2,"not_or_cb_002","no animal"
248,"R_2Kv9fac9EftO7rx","EN",2,"not_or_cb_002","no animal"
249,"R_23gwsVQjIfsw8As","EN",2,"not_or_cb_002","no animal"
291,"R_8YE8nsUHTduv3oO","EN",2,"not_or_cb_002","no animal"
225,"R_8CHoZqVKZRPKJCc","EN",2,"not_or_cb_002","no animal"
162,"R_2PE8qZ7SuasftPX","EN",2,"not_or_cb_002","no animal"
185,"R_8o0YcX0CcRqwK1Z","EN",2,"not_or_cb_002","no animal"
215,"R_8QFjEfrJXO0aSGR","EN",2,"not_or_cb_002","no animal"
566,"R_20uXATnasWZhaXn","EN",2,"not_or_cb_002","no animal"
221,"R_84xa6p7gb4a7JpA","EN",2,"not_or_cb_002","animal 1, animal 2, no animal"
1598,"R_8whf7RUi0jGz2KZ","EN",2,"not_or_cb_002","no animal"
257,"R_85vwPWueXX5lc2k","EN",2,"not_or_cb_002","no animal"
195,"R_2fdWQanX1pl1b4n","EN",2,"not_or_cb_002","no animal"
183,"R_8ezYVAzp64I4rIV","EN",2,"not_or_cb_002","no animal"
180,"R_8lhqK7d1iKwmCnD","EN",2,"not_or_cb_002","no animal"
414,"R_88lht4oeb59iqt3","EN",2,"not_or_cb_002","no animal"
247,"R_8NU2JEGbHBi930Q","EN",2,"not_or_cb_002","no animal"
193,"R_2KGBgVgLsm0N18o","EN",2,"not_or_cb_002","no animal"
198,"R_8ikwkjYy1byvVPD","EN",2,"not_or_cb_002","no animal"
226,"R_2Hvij4XhanxU8nX","EN",2,"not_or_cb_002","no animal"
251,"R_8F20dS76Lo1wVbP","EN",2,"not_or_cb_002","no animal"
267,"R_2hyl0d27Ev31kiX","EN",2,"not_or_cb_002","no animal"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"not_or_cb_002","no animal"
432,"R_2erglBCyQFxUbPa","EN",2,"not_or_cb_002","no animal"
550,"R_2GNgZkcD0YUfAly","EN",2,"not_or_cb_002","no animal"
212,"R_21aurcddCGXhwRL","EN",2,"not_or_cb_002","no animal"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"not_or_cb_002","no animal"
324,"R_2pb9bMCjdvUvfLl","EN",2,"not_or_cb_002","no animal"
484,"R_2pJKulMu5ZsmNa9","EN",2,"not_or_cb_002","no animal"
366,"R_83QfWH15ECtpHtn","EN",2,"not_or_cb_002","no animal"
185,"R_8QMNAXJREvAIiKm","EN",2,"not_or_cb_002","no animal"
236,"R_2dKSKVODQtY2Idf","EN",2,"not_or_cb_002","no animal"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"not_or_cb_002","no animal"
245,"R_20dugN2iuMpKeIm","EN",2,"not_or_cb_002","no animal"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"not_or_cb_002","no animal"
254,"R_2g5whwGbLXRQMAj","EN",2,"not_or_cb_002","no animal"
148,"R_2pfODLecwOz59n8","EN",2,"not_or_cb_002","no animal"
281,"R_8ksOgEe2JwPKVrz","EN",2,"not_or_cb_002","animal 1, animal 2, no animal"
271,"R_3rv9frRrx2rAQLH","EN",2,"Control_onlycat_9","animal 2"
285,"R_8r0VyWgHhTuCiTy","EN",2,"Control_onlycat_9","animal 2"
236,"R_8PhV3Nn3G0NQ12y","EN",2,"Control_onlycat_9","animal 2"
198,"R_3Jf78X65eCrskU1","EN",2,"Control_onlycat_9","animal 2"
153,"R_8lzQSa6Jvtnw4YE","EN",2,"Control_onlycat_9","animal 2"
350,"R_2rp6JZMqWaVklEo","EN",2,"Control_onlycat_9","animal 2"
261,"R_2gcgJrwplmAeKRU","EN",2,"Control_onlycat_9","animal 2"
208,"R_7pzcebdRwthZ2u9","EN",2,"Control_onlycat_9","animal 2"
725,"R_8imUim5uwjgIKDb","EN",2,"Control_onlycat_9","animal 2"
241,"R_88Oi0uMzQSTiIDn","EN",2,"Control_onlycat_9","animal 2"
176,"R_20eL2uCiIrJVMFv","EN",2,"Control_onlycat_9","animal 2"
191,"R_30mXK5oBRsn4jYJ","EN",2,"Control_onlycat_9","animal 2"
215,"R_2PAyOi11Jmp7KMV","EN",2,"Control_onlycat_9","animal 2, both animals"
248,"R_2Kv9fac9EftO7rx","EN",2,"Control_onlycat_9","animal 2"
249,"R_23gwsVQjIfsw8As","EN",2,"Control_onlycat_9","animal 2"
291,"R_8YE8nsUHTduv3oO","EN",2,"Control_onlycat_9","animal 2"
225,"R_8CHoZqVKZRPKJCc","EN",2,"Control_onlycat_9","animal 2"
162,"R_2PE8qZ7SuasftPX","EN",2,"Control_onlycat_9","animal 2"
185,"R_8o0YcX0CcRqwK1Z","EN",2,"Control_onlycat_9","animal 2"
215,"R_8QFjEfrJXO0aSGR","EN",2,"Control_onlycat_9","animal 2"
566,"R_20uXATnasWZhaXn","EN",2,"Control_onlycat_9","animal 2"
221,"R_84xa6p7gb4a7JpA","EN",2,"Control_onlycat_9","animal 2"
1598,"R_8whf7RUi0jGz2KZ","EN",2,"Control_onlycat_9","animal 2"
257,"R_85vwPWueXX5lc2k","EN",2,"Control_onlycat_9","animal 2"
195,"R_2fdWQanX1pl1b4n","EN",2,"Control_onlycat_9","animal 2"
183,"R_8ezYVAzp64I4rIV","EN",2,"Control_onlycat_9","animal 2"
180,"R_8lhqK7d1iKwmCnD","EN",2,"Control_onlycat_9","animal 2"
414,"R_88lht4oeb59iqt3","EN",2,"Control_onlycat_9","animal 2"
247,"R_8NU2JEGbHBi930Q","EN",2,"Control_onlycat_9","animal 2"
193,"R_2KGBgVgLsm0N18o","EN",2,"Control_onlycat_9","animal 2"
198,"R_8ikwkjYy1byvVPD","EN",2,"Control_onlycat_9","animal 2"
226,"R_2Hvij4XhanxU8nX","EN",2,"Control_onlycat_9","animal 2"
251,"R_8F20dS76Lo1wVbP","EN",2,"Control_onlycat_9","animal 2"
267,"R_2hyl0d27Ev31kiX","EN",2,"Control_onlycat_9","animal 2"
280,"R_8BsKvukZ1zdhGeZ","EN",2,"Control_onlycat_9","animal 2"
432,"R_2erglBCyQFxUbPa","EN",2,"Control_onlycat_9","animal 2"
550,"R_2GNgZkcD0YUfAly","EN",2,"Control_onlycat_9","animal 2"
212,"R_21aurcddCGXhwRL","EN",2,"Control_onlycat_9","animal 2"
213,"R_8VQ0WlNY0Cbyypr","EN",2,"Control_onlycat_9","animal 2"
324,"R_2pb9bMCjdvUvfLl","EN",2,"Control_onlycat_9","animal 2"
484,"R_2pJKulMu5ZsmNa9","EN",2,"Control_onlycat_9","animal 2"
366,"R_83QfWH15ECtpHtn","EN",2,"Control_onlycat_9","animal 2"
185,"R_8QMNAXJREvAIiKm","EN",2,"Control_onlycat_9","animal 2"
236,"R_2dKSKVODQtY2Idf","EN",2,"Control_onlycat_9","animal 2"
202,"R_8Hho7wZ8oBpTsfa","EN",2,"Control_onlycat_9","animal 2"
245,"R_20dugN2iuMpKeIm","EN",2,"Control_onlycat_9","animal 2"
262,"R_8QGE1rVBQQ8B1zb","EN",2,"Control_onlycat_9","animal 2"
254,"R_2g5whwGbLXRQMAj","EN",2,"Control_onlycat_9","animal 2"
148,"R_2pfODLecwOz59n8","EN",2,"Control_onlycat_9","animal 2"
281,"R_8ksOgEe2JwPKVrz","EN",2,"Control_onlycat_9","animal 2"
